Entry	Gene ontology (cellular component)
Q7T3B0	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]
Q6DH42	DUBm complex [GO:0071819]; nuclear pore [GO:0005643]; SAGA complex [GO:0000124]; transcription export complex 2 [GO:0070390]
B0UXL7	mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q5CZN0	integral component of endoplasmic reticulum membrane [GO:0030176]
F1QCN0	mitochondrion [GO:0005739]
Q5SNX7	lysosome [GO:0005764]
Q66HX8	
A3KGT9	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q4KME6	
Q5BJJ5	
Q6PI20	nucleosome [GO:0000786]; nucleus [GO:0005634]
Q05AK6	integral component of membrane [GO:0016021]; sperm flagellum [GO:0036126]; sperm plasma membrane [GO:0097524]
Q5PRD0	cytoplasm [GO:0005737]
Q7ZVF9	actin filament [GO:0005884]; cytoskeleton [GO:0005856]; dense body [GO:0097433]; focal adhesion [GO:0005925]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q5RGT6	
A2CI97	plasma membrane [GO:0005886]; synapse [GO:0045202]
Q804S6	nucleus [GO:0005634]
Q1LU86	centriole [GO:0005814]; ciliary base [GO:0097546]; ciliary transition zone [GO:0035869]; cilium [GO:0005929]; cytoplasm [GO:0005737]; mitochondrial inner membrane [GO:0005743]; nucleus [GO:0005634]
Q6T938	endomembrane system [GO:0012505]; membrane [GO:0016020]; nucleus [GO:0005634]
E7FBF7	clathrin-coated pit [GO:0005905]; clathrin-coated vesicle [GO:0030136]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; plasma membrane [GO:0005886]
F1Q8X5	cell cortex [GO:0005938]; cell-substrate junction [GO:0030055]; cell surface [GO:0009986]; cytoskeleton [GO:0005856]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; focal adhesion [GO:0005925]; I band [GO:0031674]; intercalated disc [GO:0014704]; lamellipodium membrane [GO:0031258]; nucleus [GO:0005634]
Q5U3H3	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]
Q2LE08	nucleus [GO:0005634]
Q6EWH2	cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; nucleus [GO:0005634]
Q6PBT6	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear membrane [GO:0031965]; nucleus [GO:0005634]
Q4V8R7	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q1LUI2	cytoplasm [GO:0005737]
Q5U3U6	cytoplasm [GO:0005737]; nucleus [GO:0005634]
O93375	nucleus [GO:0005634]
Q6NWC6	cytoplasm [GO:0005737]; interchromatin granule [GO:0035061]; mRNA cleavage factor complex [GO:0005849]; nuclear speck [GO:0016607]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; paraspeckles [GO:0042382]; perichromatin fibrils [GO:0005726]
F4ZGF2	extracellular region [GO:0005576]
Q6IQU4	catalytic step 2 spliceosome [GO:0071013]; nucleus [GO:0005634]; U2-type catalytic step 2 spliceosome [GO:0071007]
Q90Y50	adherens junction [GO:0005912]; basolateral plasma membrane [GO:0016323]; bicellular tight junction [GO:0005923]; cell surface [GO:0009986]; integral component of membrane [GO:0016021]
Q6DGM2	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]
Q503V9	
Q502M5	P-body [GO:0000932]
Q6PBU0	cytoplasm [GO:0005737]
F1R332	integral component of plasma membrane [GO:0005887]
C0HJJ0	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q5XJ10	cytoplasm [GO:0005737]; cytosol [GO:0005829]; microtubule cytoskeleton [GO:0015630]; nucleus [GO:0005634]
Q98TU0	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q9PU65	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]; transcription regulator complex [GO:0005667]
Q6PH57	cytoplasm [GO:0005737]; heterotrimeric G-protein complex [GO:0005834]
F1Q8C3	cytoplasm [GO:0005737]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]
Q6AZB3	cytoplasm [GO:0005737]; mitochondrial intermembrane space [GO:0005758]; nucleus [GO:0005634]
P17561	extracellular region [GO:0005576]; lysosome [GO:0005764]
Q566Y1	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; transcription elongation factor complex [GO:0008023]
Q7T2D4	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
Q07342	nucleus [GO:0005634]
Q7ZVU1	
Q6DH87	integral component of mitochondrial outer membrane [GO:0031307]
Q6P963	mitochondrial matrix [GO:0005759]
Q501Z5	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
Q503W7	peroxisome [GO:0005777]; postsynaptic membrane [GO:0045211]
F1QGC8	cytoplasm [GO:0005737]
Q4VSN1	apical plasma membrane [GO:0016324]; basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; cytoplasm [GO:0005737]
Q6NYL3	peroxisome [GO:0005777]
Q5RIC0	cytoplasm [GO:0005737]; Elongator holoenzyme complex [GO:0033588]; nucleus [GO:0005634]
Q4QRJ7	cytosolic small ribosomal subunit [GO:0022627]
B8JI71	cilium [GO:0005929]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; interphotoreceptor matrix [GO:0033165]
Q08BS4	ESC/E(Z) complex [GO:0035098]
Q6SJP8	extracellular region [GO:0005576]
Q7T012	
B0S8I0	mitochondrion [GO:0005739]
Q6PC60	nuclear chromatin [GO:0000790]; nucleosome [GO:0000786]
Q6DGR4	
Q7SY23	mitochondrial matrix [GO:0005759]
A1A5X5	extracellular region [GO:0005576]; extracellular space [GO:0005615]
Q1LVQ7	nucleus [GO:0005634]
Q6JAN0	integral component of membrane [GO:0016021]; photoreceptor inner segment [GO:0001917]; stereocilium membrane [GO:0060171]
Q0P4D1	SCF ubiquitin ligase complex [GO:0019005]
A2RV01	
Q6TGY8	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; ER membrane protein complex [GO:0072546]; nucleus [GO:0005634]
Q567V6	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; nucleus [GO:0005634]
A1L251	cytosol [GO:0005829]
Q6AXJ2	cytosol [GO:0005829]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; polysomal ribosome [GO:0042788]
A1L1G1	nucleoplasm [GO:0005654]; nucleus [GO:0005634]
A1L1S5	nucleus [GO:0005634]
Q5XJD3	mRNA cleavage and polyadenylation specificity factor complex [GO:0005847]
A3KNA5	
Q9DE24	nucleus [GO:0005634]
Q503I9	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q71SG7	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q6PBM1	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q9YH91	bicellular tight junction [GO:0005923]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6P2U9	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]
Q6PGY5	
Q6AXJ3	
A5WUT8	cytoplasm [GO:0005737]
A3RK74	cytoplasm [GO:0005737]; nucleus [GO:0005634]
E7F221	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
A3KNL6	cytosol [GO:0005829]
Q6AXM1	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]
Q6PC40	cytoplasm [GO:0005737]
Q5RH01	condensed chromosome [GO:0000793]; condensin complex [GO:0000796]; nucleus [GO:0005634]
A2BHJ4	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q1MTD4	integral component of membrane [GO:0016021]
Q98875	nucleus [GO:0005634]
Q7T1H5	cytoplasm [GO:0005737]; germ cell nucleus [GO:0043073]; nucleus [GO:0005634]; P granule [GO:0043186]
Q1LVV0	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]
Q6TNU4	mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]
Q6NUW9	
Q6NZ03	SCF ubiquitin ligase complex [GO:0019005]; synapse [GO:0045202]
O42364	extracellular matrix [GO:0031012]; extracellular space [GO:0005615]; high-density lipoprotein particle [GO:0034364]; intermediate-density lipoprotein particle [GO:0034363]; low-density lipoprotein particle [GO:0034362]; very-low-density lipoprotein particle [GO:0034361]
Q7T3D1	endoplasmic reticulum membrane [GO:0005789]
Q52KL1	integral component of endoplasmic reticulum membrane [GO:0030176]
O42182	extracellular region [GO:0005576]
Q7SXL7	cytoplasm [GO:0005737]; nuclear speck [GO:0016607]; nucleus [GO:0005634]; RNA N6-methyladenosine methyltransferase complex [GO:0036396]
Q6PC55	cytoplasm [GO:0005737]; nucleus [GO:0005634]
A0JMM9	cytosol [GO:0005829]
Q803C3	cytoplasm [GO:0005737]; histone deacetylase complex [GO:0000118]; nucleus [GO:0005634]; transcription repressor complex [GO:0017053]
Q90486	haptoglobin-hemoglobin complex [GO:0031838]; hemoglobin complex [GO:0005833]
Q6NYW6	basal cortex [GO:0045180]; cell leading edge [GO:0031252]; condensed chromosome kinetochore [GO:0000777]; cytoplasmic microtubule [GO:0005881]; Golgi apparatus [GO:0005794]; kinetochore [GO:0000776]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; mitotic spindle [GO:0072686]; ruffle membrane [GO:0032587]; spindle microtubule [GO:0005876]; trans-Golgi network [GO:0005802]
Q1LUS5	
Q9MIY7	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]; respiratory chain complex IV [GO:0045277]
Q803X1	cytosol [GO:0005829]; cytosolic tRNA wobble base thiouridylase complex [GO:0002144]
Q1RLQ5	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
B8A556	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q98879	nucleus [GO:0005634]
Q1AMT3	cytoplasm [GO:0005737]
A1L253	
A5PF44	
Q5F2N3	Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]
Q5XIZ6	cytosol [GO:0005829]; glycerol-3-phosphate dehydrogenase complex [GO:0009331]
Q6PUR6	
B8JLQ9	anchored component of plasma membrane [GO:0046658]; apical plasma membrane [GO:0016324]; extracellular space [GO:0005615]
Q6DC04	cytosol [GO:0005829]; nucleus [GO:0005634]
Q6NXA8	
Q502I3	centriole [GO:0005814]; cleavage furrow [GO:0032154]; cytoplasm [GO:0005737]; Flemming body [GO:0090543]; midbody [GO:0030496]
Q7ZW34	anchored component of membrane [GO:0031225]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]
A2BE76	
A3QJU3	cytosol [GO:0005829]; extrinsic component of mitochondrial inner membrane [GO:0031314]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
F1Q7Z7	cytoplasm [GO:0005737]
Q9PTS2	cytosol [GO:0005829]
Q5RHX6	ubiquitin ligase complex [GO:0000151]
Q6P0F0	ER membrane protein complex [GO:0072546]; integral component of membrane [GO:0016021]
Q568K9	nucleus [GO:0005634]
Q1LVN1	Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q503Y8	
A4QP81	integral component of membrane [GO:0016021]
F1QDF8	extracellular region [GO:0005576]; nucleus [GO:0005634]
E7F594	integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]
A8E7N9	extracellular space [GO:0005615]
Q08BM8	CCR4-NOT complex [GO:0030014]; CCR4-NOT core complex [GO:0030015]; nucleus [GO:0005634]; P-body [GO:0000932]
Q9YH90	bicellular tight junction [GO:0005923]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q6DEL2	integral component of membrane [GO:0016021]
Q5U3U3	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
A7MCS3	cytosol [GO:0005829]; extracellular region [GO:0005576]; membrane [GO:0016020]
Q5U3W0	cytoplasm [GO:0005737]
Q29RB1	cytosol [GO:0005829]; Golgi membrane [GO:0000139]; Golgi transport complex [GO:0017119]
Q5U3G1	collagen trimer [GO:0005581]; extracellular space [GO:0005615]
Q6TH22	chromosome [GO:0005694]; cytosol [GO:0005829]
Q803Q4	
A0JML8	
Q92005	cytoplasm [GO:0005737]
Q4V8R6	cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]
A1L237	extracellular region [GO:0005576]
A7E2M3	ER membrane protein complex [GO:0072546]; integral component of membrane [GO:0016021]
Q6PCR7	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]; multi-eIF complex [GO:0043614]
B0S6U7	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]
Q58EG2	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
A2BHB7	glutamyl-tRNA(Gln) amidotransferase complex [GO:0030956]; mitochondrion [GO:0005739]
Q1LYG4	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]
Q6QZN6	cytoplasm [GO:0005737]
Q7ZV84	axoneme [GO:0005930]
Q7SYC9	integral component of membrane [GO:0016021]; membrane [GO:0016020]
Q1JPY5	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0A2R8QCI3	cell junction [GO:0030054]; centrosome [GO:0005813]; cytoplasm [GO:0005737]
Q2YDS1	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; nucleus [GO:0005634]
Q08BB3	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]
Q68EL2	cytoplasm [GO:0005737]
Q08CB3	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; lysosomal membrane [GO:0005765]
Q1LV22	
Q8JG38	cytoplasmic vesicle [GO:0031410]; Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
Q7T356	cytoplasm [GO:0005737]
P0CAX4	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; extracellular space [GO:0005615]
P57095	cytoplasm [GO:0005737]
A2BDR7	ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]
A4QP78	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P79739	endoplasmic reticulum membrane [GO:0005789]
Q5RG45	centriole [GO:0005814]; cytoplasm [GO:0005737]
Q9MIX8	integral component of membrane [GO:0016021]; intrinsic component of membrane [GO:0031224]; mitochondrial respiratory chain complex III [GO:0005750]
Q92052	connexin complex [GO:0005922]; integral component of membrane [GO:0016021]
Q9PTU0	nucleus [GO:0005634]
A3KQH2	cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; motile cilium [GO:0031514]; sperm flagellum [GO:0036126]
Q1LUA8	eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]; nucleus [GO:0005634]
Q502M8	
P57717	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q9PUQ1	nucleus [GO:0005634]
A3KP85	mitochondrial matrix [GO:0005759]
Q6NXC0	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q5XJQ5	cytoplasmic exosome (RNase complex) [GO:0000177]; nuclear exosome (RNase complex) [GO:0000176]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
Q0V967	cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle [GO:0005819]
Q7ZUZ0	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]
F1RAX8	cell projection [GO:0042995]; extrinsic component of mitochondrial inner membrane [GO:0031314]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739]
Q7T3C6	cytoplasm [GO:0005737]; mRNA cleavage factor complex [GO:0005849]; nucleus [GO:0005634]; paraspeckles [GO:0042382]
Q6DGY7	
Q5PYH7	axon [GO:0030424]; basolateral plasma membrane [GO:0016323]; cell junction [GO:0030054]; neuromuscular junction [GO:0031594]; neuron projection [GO:0043005]; perikaryon [GO:0043204]; postsynaptic density membrane [GO:0098839]
Q8UWJ4	cytoplasm [GO:0005737]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; perinuclear region of cytoplasm [GO:0048471]; plasma membrane [GO:0005886]
A2RV18	cytoplasmic exosome (RNase complex) [GO:0000177]; exosome (RNase complex) [GO:0000178]
Q0P448	
Q6NVJ5	
Q08CK1	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6TEP1	cytoplasmic vesicle [GO:0031410]; trans-Golgi network [GO:0005802]
A2CE83	centrosome [GO:0005813]; ciliary basal body [GO:0036064]; early endosome [GO:0005769]; midbody [GO:0030496]; recycling endosome [GO:0055037]
Q7SY29	integral component of endoplasmic reticulum membrane [GO:0030176]
Q6NW95	cytoplasm [GO:0005737]; SCF ubiquitin ligase complex [GO:0019005]
Q6PFT9	cytoskeleton [GO:0005856]; cytosol [GO:0005829]; plasma membrane [GO:0005886]
A5WV69	integral component of membrane [GO:0016021]
Q56A35	Arp2/3 protein complex [GO:0005885]; cell projection [GO:0042995]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]
X1WEM4	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
A0JMF1	CST complex [GO:1990879]
Q9MIY8	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]; respiratory chain complex IV [GO:0045277]
Q90YM8	cytoplasm [GO:0005737]; lamellipodium [GO:0030027]; neuron projection [GO:0043005]; perinuclear region of cytoplasm [GO:0048471]; ruffle [GO:0001726]; SCAR complex [GO:0031209]; synapse [GO:0045202]
F1R345	cytoplasm [GO:0005737]; microtubule organizing center [GO:0005815]; midbody [GO:0030496]; nucleolus [GO:0005730]; nucleus [GO:0005634]; spindle pole [GO:0000922]
Q7SXN5	clathrin-coated pit [GO:0005905]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]; peroxisome [GO:0005777]; synaptic vesicle membrane [GO:0030672]
Q7SXF1	integral component of endoplasmic reticulum membrane [GO:0030176]
Q6PE25	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q566S6	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
F1QIK8	apical plasma membrane [GO:0016324]; cytoplasm [GO:0005737]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane raft [GO:0045121]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q7T297	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q7ZYY4	extracellular region [GO:0005576]
Q4V8Y6	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]
Q6PH19	mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q4V8X4	cytoplasm [GO:0005737]
A8KB34	cytosol [GO:0005829]; nucleus [GO:0005634]
F1RDM5	cytoplasm [GO:0005737]; nucleus [GO:0005634]; plasma membrane [GO:0005886]
Q8JFW4	tRNA-specific adenosine-34 deaminase complex [GO:0052718]
Q6DGX3	cytoplasm [GO:0005737]; midbody [GO:0030496]; nucleus [GO:0005634]
Q4U2V3	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
Q6DRD4	chromosome, centromeric region [GO:0000775]; nucleus [GO:0005634]
Q4KMJ1	cytoplasm [GO:0005737]
Q4V9F0	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; perinuclear endoplasmic reticulum membrane [GO:1990578]
Q642M9	
Q6P3L6	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
Q08BC6	phosphopyruvate hydratase complex [GO:0000015]
A0JPF5	
A2AWH2	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
Q9I8X3	integral component of plasma membrane [GO:0005887]; receptor complex [GO:0043235]
