Entry	Gene ontology (cellular component)
P05747	cytoplasm [GO:0005737]; cytosolic large ribosomal subunit [GO:0022625]
P26321	cytosolic large ribosomal subunit [GO:0022625]; nucleus [GO:0005634]
Q12532	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; RQC complex [GO:1990112]
Q05468	cytoplasm [GO:0005737]; RQC complex [GO:1990112]
P38902	RNA polymerase II, core complex [GO:0005665]
P35997	cytoplasm [GO:0005737]; cytosolic small ribosomal subunit [GO:0022627]
P0CX30	cytosolic small ribosomal subunit [GO:0022627]; ribosome [GO:0005840]
Q02608	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]; small ribosomal subunit [GO:0015935]
P40963	cytoplasm [GO:0005737]; histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]; nuclear chromosome, telomeric region [GO:0000784]; nucleus [GO:0005634]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]; SAS acetyltransferase complex [GO:0033255]
P53078	
P53148	condensed nuclear chromosome inner kinetochore [GO:0000941]; condensed nuclear chromosome kinetochore [GO:0000778]; mitochondrion [GO:0005739]; NMS complex [GO:0031617]; nuclear membrane [GO:0031965]; spindle pole body [GO:0005816]
P35208	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]
P15624	cytoplasm [GO:0005737]; phenylalanine-tRNA ligase complex [GO:0009328]
P07806	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]
P48231	cell periphery [GO:0071944]; cellular bud [GO:0005933]; cortical endoplasmic reticulum [GO:0032541]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P53319	cytosol [GO:0005829]; plasma membrane [GO:0005886]
P03876	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]
P53109	endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; perinuclear endoplasmic reticulum [GO:0097038]; plasma membrane [GO:0005886]
P21147	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
P16550	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P38115	cytosol [GO:0005829]
P35734	cytoplasm [GO:0005737]; DASH complex [GO:0042729]; microtubule [GO:0005874]; mitotic spindle [GO:0072686]; mitotic spindle pole body [GO:0044732]
P32907	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
Q7LHD1	anchored component of membrane [GO:0031225]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
P25642	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]
Q04329	fungal-type vacuole membrane [GO:0000329]
P26798	nucleus [GO:0005634]; RNA polymerase II transcription regulator complex [GO:0090575]
Q07843	
P18963	membrane [GO:0016020]; mitochondrion [GO:0005739]
Q03020	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q04772	cytoplasm [GO:0005737]
Q12072	Isw1b complex [GO:0036437]
Q12425	mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q04431	chromosome, centromeric region [GO:0000775]; condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; spindle pole body [GO:0005816]
Q92325	mitochondrion [GO:0005739]
P34078	cytoplasm [GO:0005737]; cytosol [GO:0005829]; EGO complex [GO:0034448]; late endosome membrane [GO:0031902]; nucleus [GO:0005634]; preribosome, small subunit precursor [GO:0030688]
Q06213	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleus [GO:0005634]
Q02574	checkpoint clamp complex [GO:0030896]; chromosome, telomeric region [GO:0000781]; site of double-strand break [GO:0035861]
Q02891	
P47050	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul8-RING ubiquitin ligase complex [GO:0035361]; cullin-RING ubiquitin ligase complex [GO:0031461]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; SCF ubiquitin ligase complex [GO:0019005]
P18899	cytoplasm [GO:0005737]; cytosol [GO:0005829]
P31385	cytoplasm [GO:0005737]; Rpd3L complex [GO:0033698]; Rpd3L-Expanded complex [GO:0070210]; Sin3-type complex [GO:0070822]
Q08949	checkpoint clamp complex [GO:0030896]; condensed nuclear chromosome [GO:0000794]; cytoplasm [GO:0005737]; nucleus [GO:0005634]
P25559	chromatin [GO:0000785]; chromosome, centromeric region [GO:0000775]; Ctf18 RFC-like complex [GO:0031390]; nucleoplasm [GO:0005654]
P32460	
Q06143	integral component of membrane [GO:0016021]; mitochondrial envelope [GO:0005740]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]
Q99234	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P54858	cytoplasm [GO:0005737]
P53095	
P53978	cytosolic ribosome [GO:0022626]
P39112	exosome (RNase complex) [GO:0000178]; mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P14284	mitochondrion [GO:0005739]; nucleus [GO:0005634]; zeta DNA polymerase complex [GO:0016035]
P53847	cytosol [GO:0005829]; Dsl1/NZR complex [GO:0070939]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; nucleus [GO:0005634]; RZZ complex [GO:1990423]
P38246	
Q03212	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; vacuolar membrane [GO:0005774]
Q12429	cytoplasm [GO:0005737]
P39540	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
Q05785	clathrin vesicle coat [GO:0030125]; endosome [GO:0005768]; intracellular membrane-bounded organelle [GO:0043231]; mating projection tip [GO:0043332]; plasma membrane [GO:0005886]
P23337	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P28742	cytoplasm [GO:0005737]; kinesin complex [GO:0005871]; microtubule [GO:0005874]; nucleus [GO:0005634]; spindle microtubule [GO:0005876]
P42846	90S preribosome [GO:0030686]; nucleolus [GO:0005730]
Q02799	
Q04396	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; membrane [GO:0016020]
P40070	cytoplasm [GO:0005737]; Lsm1-7-Pat1 complex [GO:1990726]; nucleolus [GO:0005730]; nucleus [GO:0005634]; P-body [GO:0000932]; small nucleolar ribonucleoprotein complex [GO:0005732]; spliceosomal complex [GO:0005681]; spliceosomal tri-snRNP complex [GO:0097526]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
P38158	plasma membrane [GO:0005886]
P29467	condensed nuclear chromosome [GO:0000794]
P38157	host cell nucleus [GO:0042025]; nucleus [GO:0005634]
Q12343	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
P40185	cytosol [GO:0005829]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q12372	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P40535	cytosol [GO:0005829]; nucleus [GO:0005634]
Q00955	acetyl-CoA carboxylase complex [GO:0009317]; cytosol [GO:0005829]; endoplasmic reticulum membrane [GO:0005789]; mitochondrion [GO:0005739]
Q12184	mitochondrial matrix [GO:0005759]
P14540	cell wall [GO:0005618]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; fungal-type cell wall [GO:0009277]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P54115	cytosol [GO:0005829]; mitochondrion [GO:0005739]
Q12433	Ada2/Gcn5/Ada3 transcription activator complex [GO:0005671]; cytoplasm [GO:0005737]
Q04601	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]; nuclear periphery [GO:0034399]; nucleus [GO:0005634]
P53886	anaphase-promoting complex [GO:0005680]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; spindle pole [GO:0000922]
P53940	cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nuclear periphery [GO:0034399]; nucleus [GO:0005634]
Q04212	cytosol [GO:0005829]
P47064	AP-3 adaptor complex [GO:0030123]; cytoplasmic vesicle membrane [GO:0030659]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]
Q12509	cytoplasm [GO:0005737]; nuclear periphery [GO:0034399]; Swr1 complex [GO:0000812]
P53290	cytoplasm [GO:0005737]; EGO complex [GO:0034448]; fungal-type vacuole membrane [GO:0000329]; Gtr1-Gtr2 GTPase complex [GO:1990131]; late endosome membrane [GO:0031902]; lysosome [GO:0005764]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q06629	cytosol [GO:0005829]; HDA1 complex [GO:0070823]; nucleus [GO:0005634]
Q99383	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; mRNA cleavage factor complex [GO:0005849]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]
P53389	cell periphery [GO:0071944]; fungal-type vacuole [GO:0000324]; integral component of plasma membrane [GO:0005887]; mitochondrion [GO:0005739]
P40481	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P50095	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]
P53219	mitochondrion [GO:0005739]
P38912	cytoplasmic stress granule [GO:0010494]; eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]
P53193	cytoplasm [GO:0005737]; mitochondrial inner membrane [GO:0005743]; mitochondrial intermembrane space [GO:0005758]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P33417	nuclear chromatin [GO:0000790]
P32526	cell cortex [GO:0005938]; condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; cytoplasmic microtubule [GO:0005881]; mating projection tip [GO:0043332]; nucleus [GO:0005634]; spindle pole body [GO:0005816]
P47145	
Q06508	cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]
P39678	MBF transcription complex [GO:0030907]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]; SBF transcription complex [GO:0033309]
P53341	plasma membrane [GO:0005886]
P38986	cytoplasm [GO:0005737]; periplasmic space [GO:0042597]
P46682	AP-3 adaptor complex [GO:0030123]; clathrin-coated vesicle membrane [GO:0030665]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]
P53722	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial intermembrane space [GO:0005758]
P10823	cytosol [GO:0005829]; heterotrimeric G-protein complex [GO:0005834]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
P05373	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
Q01448	HIR complex [GO:0000417]; nucleus [GO:0005634]
P32581	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P53897	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]
P53115	chromosome, telomeric region [GO:0000781]; Ino80 complex [GO:0031011]
Q04746	endoplasmic reticulum membrane [GO:0005789]; integral component of organelle membrane [GO:0031301]; mitochondrion [GO:0005739]; nuclear membrane [GO:0031965]
P43614	endoplasmic reticulum [GO:0005783]; integral component of endoplasmic reticulum membrane [GO:0030176]
P25586	90S preribosome [GO:0030686]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]
P53905	catalytic step 2 spliceosome [GO:0071013]; cytoplasm [GO:0005737]; Lsm1-7-Pat1 complex [GO:1990726]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; small nucleolar ribonucleoprotein complex [GO:0005732]; spliceosomal tri-snRNP complex [GO:0097526]; U12-type spliceosomal complex [GO:0005689]; U2-type prespliceosome [GO:0071004]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]
P38633	core mediator complex [GO:0070847]; mediator complex [GO:0016592]; nucleus [GO:0005634]
P29469	CMG complex [GO:0071162]; cytoplasm [GO:0005737]; DNA replication preinitiation complex [GO:0031261]; MCM complex [GO:0042555]; nuclear pre-replicative complex [GO:0005656]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork protection complex [GO:0031298]
P40356	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
P53050	host cell nucleus [GO:0042025]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
Q12031	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P22149	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q99299	cell division site [GO:0032153]; cellular bud neck [GO:0005935]; cellular bud neck septin collar [GO:0032174]; cellular bud neck split septin rings [GO:0032177]; cellular bud tip [GO:0005934]; nuclear inner membrane [GO:0005637]; plasma membrane [GO:0005886]
Q07747	
Q12354	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q06321	cytoplasm [GO:0005737]; intracellular membrane-bounded organelle [GO:0043231]; membrane [GO:0016020]
Q06834	cytoplasm [GO:0005737]; nucleus [GO:0005634]
P46983	peroxisome [GO:0005777]
P15801	gamma DNA polymerase complex [GO:0005760]; mitochondrion [GO:0005739]
P43572	NuA4 histone acetyltransferase complex [GO:0035267]; Piccolo NuA4 histone acetyltransferase complex [GO:0032777]
Q08651	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]; mitochondrion [GO:0005739]; vacuole [GO:0005773]
P53871	cytoplasm [GO:0005737]; glutathione hydrolase complex [GO:0061672]
P21268	Cdc24p-Far1p-Gbetagamma complex [GO:0120171]; cytoplasm [GO:0005737]; mating projection tip [GO:0043332]; nucleus [GO:0005634]
P38140	cytoplasm [GO:0005737]; host cell nucleus [GO:0042025]; nucleus [GO:0005634]
P18414	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; integral component of endoplasmic reticulum membrane [GO:0030176]
P38604	endoplasmic reticulum membrane [GO:0005789]; lipid droplet [GO:0005811]
P38748	cytoplasm [GO:0005737]
Q06179	mitochondrion [GO:0005739]
P17064	cell periphery [GO:0071944]; fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P48362	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q02786	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]
P43586	chaperone complex [GO:0101031]; cytoplasm [GO:0005737]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]
P36775	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P53846	cytoplasm [GO:0005737]; nucleus [GO:0005634]; Yae1-Lto1 complex [GO:0062092]
P40958	condensed nuclear chromosome kinetochore [GO:0000778]; cytoplasm [GO:0005737]; kinetochore [GO:0000776]; mitotic checkpoint complex [GO:0033597]; nucleoplasm [GO:0005654]
Q08278	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
P32569	core mediator complex [GO:0070847]; mediator complex [GO:0016592]
P10869	cytoplasm [GO:0005737]
P31380	chromosome, centromeric region [GO:0000775]; chromosome, telomeric region [GO:0000781]; mating-type region heterochromatin [GO:0031934]; mitochondrion [GO:0005739]; nucleus [GO:0005634]
P38297	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial membrane [GO:0031966]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P47102	cellular bud [GO:0005933]; cytosol [GO:0005829]; extrinsic component of membrane [GO:0019898]; Golgi cis cisterna [GO:0000137]
P18851	Cdc24p-Far1p-Gbetagamma complex [GO:0120171]; cytoplasm [GO:0005737]; G-protein beta/gamma-subunit complex [GO:0031680]; heterotrimeric G-protein complex [GO:0005834]; mating projection [GO:0005937]; plasma membrane [GO:0005886]
Q04082	endoplasmic reticulum [GO:0005783]; glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex [GO:0000506]; integral component of endoplasmic reticulum membrane [GO:0030176]; nuclear envelope [GO:0005635]
P32836	cytoplasm [GO:0005737]; nucleus [GO:0005634]
Q12341	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; histone acetyltransferase complex [GO:0000123]; nuclear chromatin [GO:0000790]; nucleus [GO:0005634]
P09950	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
Q04458	endoplasmic reticulum [GO:0005783]; endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of mitochondrial outer membrane [GO:0031307]; lipid droplet [GO:0005811]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P33416	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]
P42833	cell periphery [GO:0071944]; fungal-type vacuole [GO:0000324]; integral component of plasma membrane [GO:0005887]; mitochondrion [GO:0005739]
P19807	cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]
P10081	cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; eukaryotic translation initiation factor 4F complex [GO:0016281]; plasma membrane [GO:0005886]
P40154	Ino80 complex [GO:0031011]; nucleus [GO:0005634]
Q12442	fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]
P0CT04	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]
P24583	cellular bud neck [GO:0005935]; cytoplasm [GO:0005737]; cytoplasmic stress granule [GO:0010494]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; prospore septin filament array [GO:0032165]; site of polarized growth [GO:0030427]
P38439	Cdc73/Paf1 complex [GO:0016593]; nucleus [GO:0005634]
P32875	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
P38703	acyl-CoA ceramide synthase complex [GO:0061576]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]
P25579	cellular bud neck [GO:0005935]
P39970	nucleus [GO:0005634]
P25613	integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]
P54783	integral component of mitochondrial outer membrane [GO:0031307]; mitochondrial outer membrane [GO:0005741]; mitochondrion [GO:0005739]
P39976	cytoplasm [GO:0005737]; mitochondrion [GO:0005739]
O13529	integral component of membrane [GO:0016021]
P38248	anchored component of membrane [GO:0031225]; cell wall [GO:0005618]; endoplasmic reticulum [GO:0005783]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]; mitochondrion [GO:0005739]; plasma membrane [GO:0005886]
